일자,요일,도로명,start,end,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시
20200401,수,도산대로,강남을지병원,도산공원,24,23,20,19,19,18,22,19,18,16,11
20200401,수,도산대로,도산공원,학동사거리,21,19,18,20,18,19,21,19,17,16,15
20200401,수,도산대로,학동사거리,청담사거리,30,29,25,23,23,22,21,19,20,17,18
20200401,수,압구정로,청담사거리,압구정로데오역,29,28,27,24,23,24,23,20,21,22,22
20200401,수,압구정로,압구정로데오역,성수대교남단교차로,23,20,19,18,19,19,14,11,11,10,10
20200401,수,압구정로,성수대교남단교차로,압구정역,22,22,19,21,17,18,18,16,17,14,14
20200401,수,압구정로,압구정역,한남IC,27,26,24,23,22,21,23,19,16,14,17
20200401,수,압구정로,한남IC,압구정역,22,19,17,15,15,16,12,8,8,8,8
20200401,수,압구정로,압구정역,성수대교남단교차로,20,18,14,13,15,18,18,14,13,10,8
20200401,수,압구정로,성수대교남단교차로,압구정로데오역,23,19,19,18,19,19,20,17,18,17,18
20200401,수,압구정로,압구정로데오역,청담사거리,24,22,22,24,24,24,20,23,22,22,21
20200401,수,강남대로,강남역,교보타워사거리,22,23,16,9,12,12,10,7,7,9,9
20200401,수,강남대로,교보타워사거리,논현역,22,20,20,18,14,15,17,19,18,16,14
20200401,수,강남대로,교보타워사거리,강남역,19,16,16,16,16,17,18,15,15,16,14
20200401,수,강남대로,논현역,신사역,27,23,19,17,15,12,8,13,11,17,11
20200401,수,강남대로,논현역,교보타워사거리,22,23,22,20,20,20,19,15,14,14,11
20200401,수,강남대로,신사역,한남IC,46,44,44,41,41,38,41,39,38,38,35
20200401,수,강남대로,신사역,논현역,13,8,7,7,8,9,8,9,10,9,8
20200401,수,강남대로,한남IC,신사역,22,14,12,12,16,18,11,11,11,13,13
20200401,수,논현로,압구정역,강남을지병원,17,10,11,15,19,20,16,10,8,9,11
20200401,수,논현로,강남을지병원,학동역,22,18,18,18,20,22,20,20,22,23,23
20200401,수,논현로,학동역,차병원,18,17,16,13,14,16,15,12,11,12,13
20200401,수,논현로,차병원,역삼역,25,19,24,26,25,24,22,19,23,17,10
20200401,수,논현로,역삼역,차병원,21,20,17,12,13,14,10,9,7,8,8
20200401,수,논현로,차병원,학동역,24,22,22,23,22,23,20,23,23,22,18
20200401,수,논현로,학동역,강남을지병원,28,25,24,22,23,21,16,17,17,14,12
20200401,수,논현로,강남을지병원,압구정역,38,33,30,29,27,29,29,26,23,23,27
20200401,수,언주로,성수대교남단교차로,도산공원,26,23,23,24,24,24,22,20,23,23,23
20200401,수,언주로,도산공원,서울세관,18,13,13,15,20,18,17,13,12,16,19
20200401,수,언주로,서울세관,경복아파트,26,26,25,23,24,23,23,21,21,22,16
20200401,수,언주로,경복아파트,르네상스호텔,25,27,26,21,21,20,16,17,18,12,7
20200401,수,언주로,르네상스호텔,경복아파트,26,26,24,24,24,25,24,22,22,25,20
20200401,수,언주로,경복아파트,서울세관,26,25,25,24,24,23,26,25,25,23,17
20200401,수,언주로,서울세관,도산공원,22,25,22,22,20,20,22,16,15,15,10
20200401,수,언주로,도산공원,성수대교남단교차로,25,22,22,24,24,24,19,11,9,15,12
20200401,수,선릉로,압구정로데오역,학동사거리,24,21,18,19,16,17,16,15,16,17,19
20200401,수,선릉로,학동사거리,강남구청역,24,20,18,19,23,19,18,12,14,13,17
20200401,수,선릉로,강남구청역,삼릉공원,20,20,17,18,19,17,14,13,11,14,17
20200401,수,선릉로,삼릉공원,강남구청역,29,27,24,19,17,20,23,19,18,20,19
20200401,수,선릉로,강남구청역,학동사거리,20,22,22,20,20,20,21,19,19,18,18
20200401,수,선릉로,학동사거리,압구정로데오역,27,25,21,22,21,20,20,19,20,19,18
20200401,수,삼성로,청담사거리,청담공원앞,25,20,21,20,22,21,20,18,20,18,19
20200401,수,삼성로,청담공원앞,차관아파트,22,19,19,20,22,21,20,20,19,19,18
20200401,수,삼성로,차관아파트,포스코사거리,24,22,18,18,22,19,13,15,13,12,12
20200401,수,삼성로,포스코사거리,대치사거리,23,20,23,20,20,19,18,18,20,15,7
20200401,수,삼성로,대치사거리,포스코사거리,22,17,18,19,22,25,21,19,21,20,21
20200401,수,삼성로,포스코사거리,차관아파트,25,21,21,24,24,25,25,23,22,21,17
20200401,수,삼성로,차관아파트,청담공원앞,21,23,19,17,18,18,19,20,19,17,15
20200401,수,삼성로,청담공원앞,청담사거리,22,21,20,16,16,16,19,17,17,17,18
20200401,수,영동대로,경기고교앞,코엑스,27,27,29,26,27,27,27,27,27,23,25
20200401,수,영동대로,코엑스,삼성역,28,26,28,25,26,23,23,21,20,17,9
20200401,수,영동대로,삼성역,코엑스,23,22,21,22,21,21,22,20,21,25,27
20200401,수,영동대로,코엑스,경기고교앞,27,26,25,24,26,26,25,25,24,26,24
20200401,수,학동로,경기고교앞,청담공원앞,17,13,14,12,15,21,18,13,13,17,19
20200401,수,학동로,청담공원앞,강남구청역,26,23,19,18,20,20,21,21,20,21,21
20200401,수,학동로,강남구청역,서울세관,18,14,14,13,12,13,11,10,9,8,13
20200401,수,학동로,서울세관,학동역,19,18,18,24,25,25,23,19,20,22,20
20200401,수,학동로,학동역,논현역,18,18,18,14,12,11,9,9,9,8,7
20200401,수,학동로,논현역,학동역,26,24,24,25,25,25,24,22,22,22,17
20200401,수,학동로,학동역,서울세관,22,19,13,11,11,11,10,9,10,8,6
20200401,수,학동로,서울세관,강남구청역,24,22,19,19,19,21,18,19,22,19,15
20200401,수,학동로,강남구청역,청담공원앞,26,22,20,23,25,25,23,19,18,20,15
20200401,수,학동로,청담공원앞,경기고교앞,27,28,27,24,26,24,25,25,23,23,16
20200401,수,봉은사로,코엑스,차관아파트,20,18,17,14,16,17,16,17,17,17,17
20200401,수,봉은사로,차관아파트,삼릉공원,22,18,14,13,18,20,14,14,14,15,15
20200401,수,봉은사로,삼릉공원,경복아파트,26,25,24,19,18,18,20,17,18,20,21
20200401,수,봉은사로,경복아파트,차병원,11,8,7,7,7,6,6,7,7,8,10
20200401,수,봉은사로,차병원,교보타워사거리,24,24,24,23,19,18,18,14,12,9,6
20200401,수,봉은사로,교보타워사거리,차병원,22,19,16,12,12,11,10,8,7,7,6
20200401,수,봉은사로,차병원,경복아파트,25,23,22,20,21,21,19,20,16,15,10
20200401,수,봉은사로,경복아파트,삼릉공원,22,21,20,22,19,20,17,16,14,13,10
20200401,수,봉은사로,삼릉공원,차관아파트,26,25,25,23,23,24,20,23,23,21,15
20200401,수,봉은사로,차관아파트,코엑스,26,23,21,23,22,21,20,19,15,13,8
20200401,수,테헤란로,삼성역,포스코사거리,20,18,12,9,15,14,16,11,11,11,17
20200401,수,테헤란로,포스코사거리,르네상스호텔,25,21,21,18,20,17,16,17,18,16,15
20200401,수,테헤란로,르네상스호텔,역삼역,17,15,15,16,16,15,15,16,16,14,13
20200401,수,테헤란로,역삼역,강남역,28,26,27,26,27,24,15,18,10,8,6
20200401,수,테헤란로,강남역,역삼역,25,24,20,21,23,22,22,21,19,18,15
20200401,수,테헤란로,역삼역,르네상스호텔,27,23,23,17,14,15,15,14,13,12,10
20200401,수,테헤란로,르네상스호텔,포스코사거리,27,26,21,24,24,23,23,21,21,18,14
20200401,수,테헤란로,포스코사거리,삼성역,24,20,20,19,19,17,19,15,13,12,9
20200401,수,신반포로,논현역,반포역,35,38,35,34,35,35,37,34,30,23,22
20200401,수,신반포로,반포역,논현역,17,11,7,7,10,12,8,6,5,5,7
20200402,목,도산대로,청담사거리,학동사거리,25,25,25,25,25,25,23,22,21,20,19
20200402,목,도산대로,학동사거리,도산공원,31,27,20,16,17,17,13,12,12,12,12
20200402,목,도산대로,도산공원,강남을지병원,19,16,13,14,15,15,14,11,11,9,11
20200402,목,도산대로,강남을지병원,신사역,30,28,25,24,23,21,19,17,17,13,10
20200402,목,도산대로,신사역,강남을지병원,24,23,20,20,18,18,20,17,17,14,14
20200402,목,도산대로,강남을지병원,도산공원,25,22,21,20,19,19,19,18,18,17,10
20200402,목,도산대로,도산공원,학동사거리,20,19,19,19,20,20,20,17,16,15,14
20200402,목,도산대로,학동사거리,청담사거리,31,28,24,23,21,20,21,20,18,17,14
20200402,목,압구정로,청담사거리,압구정로데오역,29,28,25,23,22,23,21,20,20,20,21
20200402,목,압구정로,압구정로데오역,성수대교남단교차로,20,19,18,18,18,17,12,10,10,9,9
20200402,목,압구정로,성수대교남단교차로,압구정역,23,24,21,23,21,22,19,16,17,14,14
20200402,목,압구정로,압구정역,한남IC,29,28,24,23,23,23,20,17,19,15,17
20200402,목,압구정로,한남IC,압구정역,22,19,18,17,17,16,15,10,10,9,8
20200402,목,압구정로,압구정역,성수대교남단교차로,18,16,15,18,20,17,16,15,14,11,8
20200402,목,압구정로,성수대교남단교차로,압구정로데오역,20,19,18,19,19,20,17,16,16,17,18
20200402,목,압구정로,압구정로데오역,청담사거리,23,22,21,23,23,22,18,20,21,21,21
20200402,목,강남대로,강남역,교보타워사거리,21,16,13,7,10,11,7,6,6,7,7
20200402,목,강남대로,교보타워사거리,논현역,22,21,21,20,18,17,19,18,17,18,18
20200402,목,강남대로,교보타워사거리,강남역,19,16,16,16,15,16,15,15,16,17,19
20200402,목,강남대로,논현역,신사역,27,25,22,18,12,9,15,16,16,18,14
20200402,목,강남대로,논현역,교보타워사거리,22,23,22,20,20,20,17,13,15,15,11
20200402,목,강남대로,신사역,한남IC,48,46,43,42,42,44,40,43,38,38,35
20200402,목,강남대로,신사역,논현역,11,8,7,7,8,8,8,10,9,10,8
20200402,목,강남대로,한남IC,신사역,21,14,13,15,17,18,13,13,11,11,9
20200402,목,논현로,압구정역,강남을지병원,22,13,12,13,18,20,13,9,10,10,11
20200402,목,논현로,강남을지병원,학동역,22,18,19,19,22,20,18,19,21,22,22
20200402,목,논현로,학동역,차병원,17,15,16,15,16,17,14,12,12,10,11
20200402,목,논현로,차병원,역삼역,26,27,27,23,24,20,19,15,20,17,10
20200402,목,논현로,역삼역,차병원,21,19,16,13,14,12,9,9,10,9,7
20200402,목,논현로,차병원,학동역,24,23,23,25,24,22,21,22,23,22,18
20200402,목,논현로,학동역,강남을지병원,26,24,22,21,21,20,16,15,14,14,10
20200402,목,논현로,강남을지병원,압구정역,35,34,30,27,27,27,26,20,20,24,26
20200402,목,언주로,성수대교남단교차로,도산공원,27,23,21,22,23,23,21,23,25,24,24
20200402,목,언주로,도산공원,서울세관,18,15,13,16,19,15,14,11,10,13,16
20200402,목,언주로,서울세관,경복아파트,26,25,24,25,24,24,22,21,22,24,18
20200402,목,언주로,경복아파트,르네상스호텔,25,27,26,22,19,20,16,14,14,11,8
20200402,목,언주로,르네상스호텔,경복아파트,25,24,25,24,24,24,23,23,22,21,18
20200402,목,언주로,경복아파트,서울세관,26,25,24,23,25,23,24,24,25,22,18
20200402,목,언주로,서울세관,도산공원,19,21,22,19,23,21,16,18,17,17,13
20200402,목,언주로,도산공원,성수대교남단교차로,24,20,19,22,25,21,14,10,7,13,12
20200402,목,선릉로,압구정로데오역,학동사거리,27,23,21,18,17,16,16,15,15,16,16
20200402,목,선릉로,학동사거리,강남구청역,25,18,17,19,18,23,18,15,14,18,20
20200402,목,선릉로,강남구청역,삼릉공원,20,19,20,18,18,19,15,12,11,13,15
20200402,목,선릉로,삼릉공원,강남구청역,28,24,22,19,19,20,19,20,21,20,20
20200402,목,선릉로,강남구청역,학동사거리,22,21,20,20,19,20,20,20,19,20,16
20200402,목,선릉로,학동사거리,압구정로데오역,27,25,22,20,22,22,19,19,18,19,18
20200402,목,삼성로,청담사거리,청담공원앞,23,19,19,22,25,23,19,20,20,20,19
20200402,목,삼성로,청담공원앞,차관아파트,21,19,20,22,25,24,20,18,20,21,20
20200402,목,삼성로,차관아파트,포스코사거리,23,21,21,21,20,18,11,11,12,13,11
20200402,목,삼성로,포스코사거리,대치사거리,23,23,24,24,21,21,19,19,19,16,10
20200402,목,삼성로,대치사거리,포스코사거리,20,16,14,15,21,23,22,23,23,22,21
20200402,목,삼성로,포스코사거리,차관아파트,23,21,19,24,25,25,24,22,21,19,15
20200402,목,삼성로,차관아파트,청담공원앞,21,21,18,16,19,20,18,19,19,15,14
20200402,목,삼성로,청담공원앞,청담사거리,22,19,16,15,17,19,17,16,18,19,18
20200402,목,영동대로,경기고교앞,코엑스,26,27,28,27,27,26,26,26,26,24,26
20200402,목,영동대로,코엑스,삼성역,28,25,25,25,28,23,18,21,21,17,14
20200402,목,영동대로,삼성역,코엑스,22,22,19,20,21,21,20,20,21,25,24
20200402,목,영동대로,코엑스,경기고교앞,26,26,25,24,27,26,25,25,25,26,22
20200402,목,학동로,경기고교앞,청담공원앞,19,13,10,10,18,19,15,15,14,17,16
20200402,목,학동로,청담공원앞,강남구청역,26,20,15,15,18,19,19,21,22,22,23
20200402,목,학동로,강남구청역,서울세관,18,14,13,13,14,15,12,10,10,10,11
20200402,목,학동로,서울세관,학동역,19,17,15,21,23,23,21,19,18,22,20
20200402,목,학동로,학동역,논현역,19,17,14,13,11,12,9,10,9,8,6
20200402,목,학동로,논현역,학동역,26,25,24,24,25,24,24,23,22,21,17
20200402,목,학동로,학동역,서울세관,22,17,14,12,11,10,11,10,9,8,7
20200402,목,학동로,서울세관,강남구청역,21,19,18,18,21,21,19,19,18,19,15
20200402,목,학동로,강남구청역,청담공원앞,25,23,25,24,25,25,22,19,17,17,15
20200402,목,학동로,청담공원앞,경기고교앞,25,24,24,25,25,25,26,24,22,20,15
20200402,목,봉은사로,코엑스,차관아파트,21,17,13,13,17,18,16,17,15,17,16
20200402,목,봉은사로,차관아파트,삼릉공원,22,19,16,14,18,20,13,12,13,15,16
20200402,목,봉은사로,삼릉공원,경복아파트,24,24,23,21,17,17,18,18,17,17,11
20200402,목,봉은사로,경복아파트,차병원,10,9,7,6,8,8,7,6,6,6,5
20200402,목,봉은사로,차병원,교보타워사거리,25,24,23,21,17,17,15,12,12,10,9
20200402,목,봉은사로,교보타워사거리,차병원,21,19,18,14,12,14,11,8,8,7,5
20200402,목,봉은사로,차병원,경복아파트,24,23,21,21,22,19,19,21,21,15,9
20200402,목,봉은사로,경복아파트,삼릉공원,22,20,20,22,22,19,17,18,16,12,9
20200402,목,봉은사로,삼릉공원,차관아파트,28,25,25,24,23,23,24,22,19,20,16
20200402,목,봉은사로,차관아파트,코엑스,25,21,21,22,23,20,17,17,15,14,8
